txtNo,portId,portrank,portrank2,issueddate,highPrice,loPrice,lastPrice,frekuensi,volumeTrans,valueTrans,WAPPrice,coupon,YTMValue,MDValue
"565430","FR0076","-","-","2025-01-10","103.30000","100.45000","103.30000","24","5.47","5.65051","103.3000","7.37500","7.082745513903936","11.130568289233684"
"565431","PBS038","-","-","2025-01-10","99.80000","96.35000","99.50000","66","112.263","111.701685","99.5000","6.87500","6.916756545951191","11.761010296982473"
"565432","FR0089","-","-","2025-01-10","100.00000","92.00000","94.50000","51","28.992","27.397440000000003","94.5000","6.87500","7.347766803860998","11.421605499700531"
"565433","FR0102","-","-","2025-01-10","99.70000","95.55000","99.70000","68","48.403","48.257791","99.7000","6.87500","6.898805640308023","12.137759927067025"
"565434","FR0105","-","-","2025-01-10","100.50000","98.50000","100.50000","3","0.46","0.46230000000000004","100.5000","6.87500","6.838116242687228","13.151293773276166"
"565436","SMMF02BCN3","irA+","NIG","2025-01-13","100.23000","100.22000","100.23000","2","150","150.345","100.2300","9.00000","0","0.06848827801823144"
"565437","ORI021","-","-","2025-01-13","100.60000","98.55000","99.25000","42","12.238","12.146215","99.2500","4.90000","0","0.08416193074703082"
"565438","TBIG06CN3","AA+(idn)","AA","2025-01-13","99.97000","99.97000","99.97000","1","35","34.9895","99.9700","6.75000","0","0.09008909106517626"
"565439","PPLN03ACN6","idAAA","AAA","2025-01-13","100.20000","100.20000","100.20000","1","0.3","0.3006","100.2000","7.20000","0","0.09600372897615618"
"565440","SR016","-","-","2025-01-13","100.50000","98.10000","99.92000","49","28.342","28.3193264","99.9200","4.95000","0","0.15064418281611727"
"565441","SPN12250314","-","-","2025-01-13","98.89000","98.89000","98.89000","2","100","98.89","98.8900","6.45900","0","0.160120733524952"
"565442","ADMF06ACN3","idAAA","AAA","2025-01-13","99.81000","99.81000","99.81000","2","12","11.9772","99.8100","6.40000","0","0.3237477922520805"
"565443","OPPM01ACN4","idA+","A","2025-01-13","99.95000","99.50000","99.95000","2","0.04","0.03998","99.9500","8.00000","0","0.370900295389028"
"565444","FR0081","-","-","2025-01-13","101.10000","99.20000","101.00000","194","115.596","116.75196","101.0000","6.50000","0","0.41196815729075825"
"565445","TLKM01BCN1","idAAA","AAA","2025-01-13","101.40000","101.28000","101.40000","5","100","101.4","101.4000","10.25000","0","0.4306938118560352"
"565446","MPMF01BCN1","AA(idn)","AA","2025-01-13","100.02000","100.01000","100.02000","2","200","200.04","100.0200","7.40000","0","0.5513205032169547"
"565447","SIMORA01BCN2","idA+(sy)","A","2025-01-13","102.92000","102.90000","102.92000","2","2","2.0584000000000002","102.9200","11.25000","0","0.5495281100126975"
"565448","APIA01BCN2","idAAA","AAA","2025-01-13","100.85000","100.71000","100.80000","4","80","80.64","100.8000","8.50000","0","0.5580439934936552"
"565449","PBS036","-","-","2025-01-13","100.60000","98.00000","100.00000","388","243.769","243.769","100.0000","5.37500","0","0.5615234534721482"
"565450","SR017","-","-","2025-01-13","100.70000","96.75000","98.75000","108","72.324","71.41995","98.7500","5.90000","0","0.6159756491382733"
"565451","FR0040","-","-","2025-01-13","104.30000","102.32000","102.75000","78","6.113","6.281107500000001","102.7500","11.00000","0","0.6221251648320568"
"565452","INKP03BCN2","idA+","A","2025-01-13","99.75000","99.75000","99.75000","1","0.05","0.04987500000000001","99.7500","9.75000","0","0.7088144638750129"
"565453","ORI022","-","-","2025-01-13","100.95000","97.95000","99.11000","34","12.707","12.593907699999999","99.1100","5.95000","0","0.7126788213862134"
"565454","PBS017","-","-","2025-01-13","100.90000","98.95000","100.90000","12","296.4","299.06759999999997","100.9000","6.12500","0","0.7203986673678519"
"565455","BOLD02A","idA+","A","2025-01-13","99.24000","99.23000","99.24000","2","10","9.924","99.2400","7.25000","0","0.7223868484080815"
"565456","OPPM03B","idA+","A","2025-01-13","103.01000","103.00000","103.01000","2","70","72.10700000000001","103.0100","10.50000","0","0.7587945911127281"
"565457","SIDILD01BCN3","irA-","NIG","2025-01-13","101.77000","101.77000","101.77000","2","50","50.885","101.7700","10.60000","0","0.8308270545649986"
"565458","SWMEDP01ACN2","idA(sy)","A","2025-01-13","101.37000","101.36000","101.37000","2","50","50.685","101.3700","9.00000","0","0.9144548462052469"
"565459","BCAP05ACN1","idBBB+","BBB","2025-01-13","100.00000","100.00000","100.00000","2","10.8","10.8","100.0000","9.25000","9.248023741488383","0.9424135260459708"
"565460","SMMF03BCN1","irA+","NIG","2025-01-13","103.30000","101.66000","103.30000","4","22.4","23.139199999999995","103.3000","10.25000","7.007893962673248","0.9897351528502909"
"565461","FR0084","-","-","2025-01-13","101.50000","99.29000","100.33000","17","123.731","124.1393123","100.3300","7.25000","6.9215624475404285","1.0032226179285157"
"565462","SR018T3","-","-","2025-01-13","100.85000","96.25000","100.45000","82","28.169","28.2957605","100.4500","6.25000","5.832632350863756","1.0783953924788665"
"565463","BBRI01BGNCN3","idAAA","AAA","2025-01-13","100.05000","100.05000","100.05000","1","0.1","0.10005000000000001","100.0500","6.25000","6.203936698157901","1.130711886127293"
"565464","WOMF04BCN3","AA(idn)","AA","2025-01-13","99.60000","99.59000","99.60000","2","4","3.984","99.6000","7.00000","7.338975314434208","1.180422016718273"
"565465","FR0086","-","-","2025-01-13","100.00000","96.65000","99.75000","112","34.686","34.599285","99.7500","5.50000","5.701503573627021","1.1792789347771244"
"565466","BMTP01BCN2","AA(idn)","AA","2025-01-13","98.10000","98.10000","98.10000","1","0.2","0.1962","98.1000","7.25000","8.82021447886035","1.1991618836598894"
"565467","BVIC02SBCN1","idBBB","BBB","2025-01-13","100.00000","100.00000","100.00000","1","5","5","100.0000","11.75000","11.745550484642783","1.3166479392574497"
"565468","LPPI02ACN1","idA","A","2025-01-13","101.25000","101.00000","101.25000","2","0.35","0.354375","101.2500","10.50000","9.579124343904573","1.3506366712974227"
"565469","FIFA06BCN1","idAAA","AAA","2025-01-13","99.40000","99.40000","99.40000","1","0.05","0.04970000000000001","99.4000","6.00000","6.424097448031768","1.4171485651867217"
"565470","SIMORA02ACN1","idA+(sy)","A","2025-01-13","104.56000","104.55000","104.56000","2","249.4","260.77264","104.5600","10.00000","6.77720285151196","1.3902122803780053"
"565471","ORI023T3","-","-","2025-01-13","100.50000","97.10000","99.97000","39","13.656","13.651903200000001","99.9700","5.90000","5.920795156743735","1.3802224921180453"
"565472","PBS032","-","-","2025-01-13","99.35000","96.43000","98.20000","67","214.237","210.38073400000002","98.2000","4.87500","6.144804865064925","1.3914596207063714"
"565473","MDKA04BCN3","idA+","A","2025-01-13","98.40000","98.40000","98.40000","1","0.1","0.09840000000000002","98.4000","8.00000","9.110164248647756","1.4251494507022109"
"565474","WISL02B","idA","A","2025-01-13","98.12000","98.11000","98.12000","2","5","4.906000000000001","98.1200","8.00000","9.298051295521564","1.4351738828102956"
"565475","SMINKP03BCN2","idA+(sy)","A","2025-01-13","106.27000","106.25000","106.27000","2","0.4","0.42508","106.2700","0.00000","0","0"
"565476","INKP04BCN2","idA+","A","2025-01-13","104.00000","100.00000","104.00000","24","8.7","9.048","104.0000","10.25000","7.593438181625177","1.4661281380633264"
"565477","SR019T3","-","-","2025-01-13","101.00000","97.00000","97.94000","70","10.633","10.413960199999998","97.9400","5.95000","7.286580270288473","1.5133391416686013"
"565478","FR0037","-","-","2025-01-13","107.86000","107.80000","107.86000","4","13","14.0218","107.8600","12.00000","6.916529574337055","1.4623392222637839"
"565479","FR0056","-","-","2025-01-13","103.50000","101.85000","102.07000","49","241.697","246.70012789999998","102.0700","8.37500","7.028109468943715","1.5000224856895295"
"565480","PPLN03BCN5","idAAA","AAA","2025-01-13","99.50000","99.50000","99.50000","1","0.05","0.04975","99.5000","8.40000","8.715096349395788","1.5776186424874952"
"565481","LPPI02BCN2","idA","A","2025-01-13","100.22000","100.21000","100.22000","2","4","4.0088","100.2200","10.50000","10.357973094169713","1.5615840712405396"
"565482","SMOPPM01ACN1","idA+(sy)","A","2025-01-13","101.10000","101.08000","101.10000","2","1","1.011","101.1000","0.00000","0","0"
"565483","ORI024T3","-","-","2025-01-13","102.15000","97.50000","97.95000","21","2.87","2.8111650000000004","97.9500","6.10000","7.359488997838624","1.6054558404558898"
"565484","BBIA02SBCN2","AA(idn)","AA","2025-01-13","102.40000","102.25000","102.40000","4","32","32.768","102.4000","9.25000","7.8290202907312905","1.6520651980556795"
"565485","PBS021","-","-","2025-01-13","103.25000","103.25000","103.25000","1","0.009","0.009292499999999999","103.2500","8.50000","6.583896858791935","1.6654822708683488"
"565486","INKP04BCN3","idA+","A","2025-01-13","102.00000","100.00000","102.00000","2","0.2","0.20400000000000001","102.0000","10.25000","9.062708514984513","1.6537779128366157"
"565487","PBS003","-","-","2025-01-13","99.30000","98.00000","98.68000","16","404.076","398.74219680000004","98.6800","6.00000","6.714200769591662","1.8021334462624603"
"565488","REFI01C","irBBB","NIG","2025-01-13","100.00000","100.00000","100.00000","1","0.02","0.02","100.0000","9.50000","9.496919288523218","1.8308867225655867"
"565489","ORI025T3","-","-","2025-01-13","100.60000","97.30000","100.00000","26","6.478","6.478","100.0000","6.25000","6.246325292544312","1.8838523780073144"
"565490","SISGRO01BCN3","idA(sy)","A","2025-01-13","96.93000","96.91000","96.93000","2","1","0.9693","96.9300","8.40000","10.007002772995977","1.9137630319112038"
"565491","SR020T3","-","-","2025-01-13","100.50000","97.35000","99.60000","79","14.733","14.674068","99.6000","6.30000","6.496489586221413","1.9430954300253687"
"565492","INKP04BCN4","idA+","A","2025-01-13","104.00000","103.50000","104.00000","2","0.1","0.10400000000000001","104.0000","10.25000","8.262320662923843","1.9769385048190584"
"565493","FR0090","-","-","2025-01-13","98.14000","94.14000","96.01000","63","44.03","42.273203","96.0100","5.12500","7.066504772620287","2.05505901904204"
"565494","LPPI01CCN2","idA","A","2025-01-13","102.85000","102.83000","102.85000","2","4","4.114","102.8500","10.25000","8.851877175327097","1.9730019038857032"
"565495","MDKA03BCN2","idA+","A","2025-01-13","101.17000","101.15000","101.17000","2","4","4.0468","101.1700","9.25000","8.679814747405329","2.0103282945843417"
"565496","FR0059","-","-","2025-01-13","102.00000","99.55000","100.03000","52","732.873","733.0928619","100.0300","7.00000","6.979663775182029","2.1003026177314097"
"565497","LTLS04CN1","idA","A","2025-01-13","101.54000","101.53000","101.54000","2","53","53.8162","101.5400","8.75000","8.056576492556646","2.205131113944726"
"565498","WISL03B","idA","A","2025-01-13","103.80000","103.80000","103.80000","2","10","10.38","103.8000","8.75000","7.064082196010914","2.2161995603317215"
"565499","BSIM01SBCN1","irA","NIG","2025-01-13","90.02000","90.00000","90.02000","2","66","59.413199999999996","90.0200","6.50000","11.151230382371224","2.239638514458882"
"565500","PJAA03ACN1","IdA+","A","2025-01-13","103.05000","103.05000","103.05000","2","10","10.305","103.0500","8.50000","7.151021595226506","2.231464598898885"
"565501","FR0042","-","-","2025-01-13","108.38000","108.38000","108.38000","2","0.004","0.0043352","108.3800","10.25000","6.567649334707131","2.111430076383669"
"565502","TPIA04ACN1","idAA-","AA","2025-01-13","98.85000","98.85000","98.85000","1","0.1","0.09885","98.8500","8.00000","8.500567366406834","2.2677658531562264"
"565503","MDKA03CCN3","idA+","A","2025-01-13","103.40000","103.40000","103.40000","1","1.8","1.8612","103.4000","9.50000","8.051739833181697","2.2955531243582064"
"565504","SR021T3","-","-","2025-01-13","100.55000","97.00000","98.40000","81","133.55","131.41320000000002","98.4000","6.35000","7.016141342362172","2.348420074004494"
"565505","PALM02BCN3","idA","A","2025-01-13","106.90000","106.90000","106.90000","2","10","10.69","106.9000","9.75000","6.9064678197650355","2.347451860495305"
"565506","SMINKP04ACN1","idA+(sy)","A","2025-01-13","101.63000","101.63000","101.63000","2","10","10.163","101.6300","0.00000","0","0"
"565507","SMMA02ACN3","irAA","NIG","2025-01-13","105.49000","100.00000","105.49000","4","5.183","5.467546699999999","105.4900","9.75000","7.502754459786447","2.385138257129948"
"565508","MBMA02B","idA","A","2025-01-13","101.25000","100.35000","101.25000","2","6","6.075","101.2500","9.00000","8.482764549134634","2.4038306833237306"
"565509","ORI026T3","-","-","2025-01-13","100.00000","97.55000","98.25000","15","4.8","4.715999999999999","98.2500","6.30000","7.004523300801273","2.444736581851977"
"565510","OPPM01BCN6","idA+","A","2025-01-13","104.59000","102.77000","104.59000","4","44","46.0196","104.5900","10.25000","8.40246381418527","2.399960985868242"
"565511","SMDSSA01BCN3","idAA(sy)","AA","2025-01-13","100.30000","100.30000","100.30000","2","10","10.03","100.3000","0.00000","0","0"
"565512","INKP05BCN2","idA+","A","2025-01-13","102.80000","102.50000","102.80000","3","0.45","0.46259999999999996","102.8000","10.25000","9.1353619117837","2.464864856392805"
"565513","MDKA05CN1","idA+","A","2025-01-13","103.00000","100.50000","103.00000","13","5.35","5.5104999999999995","103.0000","8.50000","7.357227153491645","2.5848994767544666"
"565514","SIPOST01ACN1","A(idn)","A","2025-01-13","100.33000","100.33000","100.33000","2","10","10.033","100.3300","8.50000","8.373510297711505","2.6114959359198564"
"565515","FR0047","-","-","2025-01-13","110.82000","108.22000","108.45000","8","12.017","13.0324365","108.4500","10.00000","6.911305656734092","2.562475703572253"
"565516","BVIC03BCN1","idA-","A","2025-01-13","100.93000","100.91000","100.93000","2","12","12.111600000000001","100.9300","10.25000","9.90050489802101","2.647353756882555"
"565517","SR018T5","-","-","2025-01-13","100.55000","97.30000","97.74000","17","2.25","2.19915","97.7400","6.40000","7.209356077191817","2.7419757304231127"
"565518","FR0064","-","-","2025-01-13","99.00000","96.25000","97.94000","44","166.8","163.36392","97.9400","6.12500","6.821840827363747","2.9360259246795852"
"565519","PBS030","-","-","2025-01-13","97.00000","96.64000","96.64000","2","100","96.64","96.6400","5.87500","6.971755301582077","3.01407552847307"
"565520","WISL02C","idA","A","2025-01-13","101.71000","101.69000","101.71000","2","4","4.0684","101.7100","8.50000","7.943737259699556","3.0150317576950694"
"565521","FR0095","-","-","2025-01-13","99.85000","97.45000","97.85000","47","251.956","246.53894599999995","97.8500","6.37500","7.0608882917615805","3.0687642314459445"
"565522","INKP04CCN2","idA+","A","2025-01-13","102.25000","102.00000","102.25000","2","1","1.0225","102.2500","10.75000","9.998226268873847","2.9367919270589447"
"565523","BBKP03BSBCN1","AA(idn)","AA","2025-01-13","103.93000","103.91000","103.93000","2","6","6.2358","103.9300","8.90000","7.655725352227575","3.087933592934748"
"565524","SR019T5","-","-","2025-01-13","100.25000","96.25000","99.00000","37","5.088","5.03712","99.0000","6.10000","6.408046199529059","3.160200865042674"
"565525","OPPM01CCN1","idA+","A","2025-01-13","107.17000","104.95000","107.17000","4","41","43.9397","107.1700","11.00000","8.735617281518476","3.078154467785198"
"565526","SR020T5","-","-","2025-01-13","99.55000","97.50000","99.55000","29","10.109","10.0635095","99.5500","6.40000","6.522331215813031","3.5188969532049104"
